project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs
https://github.com/jenkinsci/jenkins;8f816cbf03fccfe85bb9e2a8a4eb39554bad81ae;34b3a43d09;44a7a871e4f1e53011313facc093dea0412b7b82;57006d1266;1;2;0;0;0;0;0;0;0;0;0;186268450;-1443884898;0;0;0
https://github.com/jenkinsci/jenkins;b41473c3b0fdcae4fa98f1b8fa47679f35d4fa11;2a1406e4bf;4d67aea8aa2c71a7af41c126a26661f9fddfe298;34b3a43d09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;eec0188cc45d75fd519a5d831b54781ac801dacf;2a1406e4bf;4d67aea8aa2c71a7af41c126a26661f9fddfe298;8f816cbf03;1;2;0;0;0;0;0;0;0;0;0;130232088;181654052;0;0;0
https://github.com/jenkinsci/jenkins;b225871afc4b8df8177bfd1f4c088a10c8a7644d;22d32ed699;2a1406e4bf07f2fccdd59780c4ffaa1e161b629e;b41473c3b0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;9b39411b1ae07ce8bf6c7df457bde1c6dabba9fb;22d32ed699;2a1406e4bf07f2fccdd59780c4ffaa1e161b629e;eec0188cc4;1;2;0;0;0;0;0;0;0;0;0;119912054;-1273519009;0;0;0
https://github.com/jenkinsci/jenkins;0a50ab99577f56e53144b7966831c5d68ae498de;cc6c508e6b;78a42d5a4a5d545324c2d3230de6947e1ec8806e;31a2bc1c30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;0e5db018ca2c120952273991f928bb273b83ed8b;8ae7df076e;2a1406e4bf07f2fccdd59780c4ffaa1e161b629e;b450e9bdb6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;d31adbe0f3b1d65df9e7adfb3ff43e313b93b795;4c75250ad4;78adf02addc47ccb2629c9bb9101a8dd630b22a5;cc6c508e6b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;6466de8cf682b948095b7ebf72427b4dd8454fbb;b41473c3b0;2a1406e4bf07f2fccdd59780c4ffaa1e161b629e;0e5db018ca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;8a889de6c8f6e546e44e469b3430ee31d63b69d4;b225871afc;22d32ed6997b83530369787508c1b74ca893e60c;4c75250ad4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;69448007c814ccdb1e515227746bd4314dfb86ec;8a889de6c8;eec0188cc45d75fd519a5d831b54781ac801dacf;6466de8cf6;2;19;0;0;0;0;0;0;0;0;0;238256771;-1065801534;0;0;0
https://github.com/jenkinsci/jenkins;0aea8ab3afcf17667ae20d9b743b0eaf7e9fd370;4c75250ad4;eec0188cc45d75fd519a5d831b54781ac801dacf;6466de8cf6;2;19;0;0;0;0;0;0;0;0;0;119372869;-1482742293;0;0;0
https://github.com/jenkinsci/jenkins;a82a47a8f2a90727d873c637c99aa0d087500dfe;67476c7920;30ab4481f286a5c33499489dfcb9b3df6587ff38;b6088dc456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;3aa523969d077b59aec51737318bf37611c617bc;51b0f2f5d3;cc6c508e6b40724ac12c7176c266733e85724518;a82a47a8f2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;b4ff724c0ca83039fcfdbb431ad173709437350d;14605fea83;a4608a21ced998f1da374961bc3d7537c9c35b0b;bf4c8e6fdf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;3a529636cfc64cc6ea454d55ca88fd7a1f7981a5;09bcc5d653;09bcc5d6538b3cfffbf71228ebd1679e3e20d8b2;dce450e1b4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;76c9f8beacc681663571c925b5ee090222407e34;814d202716;c4dff1ba904e058a7fae4582121c3bb02b4184f7;f0efdbab08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;968b6adf007523ca7726e8161be65c9753c4df43;76c9f8beac;c4dff1ba904e058a7fae4582121c3bb02b4184f7;2476d1417e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;1dc2c6d5ff666d60a0eb54125ce7694986d1025b;c32b6d807a;c32b6d807a5647df8b5347c8acc1b42024b597bf;6632aef948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
